what,kind,bundleId,bundleVersion,description,time
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1398276090789
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1398276098327
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1398276105475
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1398276110841
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1398276117447
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1398276118445
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1398276121242
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1398276122115
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.navigate.next",1398276128627
executed,command,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.jdt.ui.edit.text.java.correction.assist.proposals",1398276129318
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1398276136070
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1398276148742
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1398276153797
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.navigate.next",1398276161035
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.navigate.previous",1398276162463
executed,command,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.jdt.ui.edit.text.java.correction.assist.proposals",1398276163136
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.navigate.next",1398276167466
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.navigate.previous",1398276168062
executed,command,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.jdt.ui.edit.text.java.correction.assist.proposals",1398276169149
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.navigate.next",1398276172462
executed,command,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.jdt.ui.edit.text.java.correction.assist.proposals",1398276173318
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.navigate.next",1398276183541
executed,command,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.jdt.ui.edit.text.java.correction.assist.proposals",1398276184554
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1398276189406
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1398276191658
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1398276191710
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1398276201934
executed,command,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.edit.text.java.format",1398276226004
activated,view,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.ui.ServersView",1398276234422
executed,command,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.run",1398276234498
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1398276237519
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1398276238864
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.saveAll",1398276242326
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1398276244436
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1398276245585
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1398276245602
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1398276254206
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.saveAll",1398276263160
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1398276265666
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1398276267539
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1398276267559
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.navigate.next",1398276279162
executed,command,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.jdt.ui.edit.text.java.correction.assist.proposals",1398276280307
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1398276294813
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1398276295948
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1398276296691
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1398277450113
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1398277461648
activated,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1398277463226
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1398277463243
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1398277574566
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1398277667179
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1398277672516
executed,command,org.eclipse.wst.sse.ui,1.3.2.v201201041522,"org.eclipse.wst.sse.ui.format.document",1398277675080
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.saveAll",1398277691483
activated,view,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.ui.ServersView",1398277693364
executed,command,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.run",1398277693427
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1398277696298
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1398277716673
activated,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1398277717932
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1398277725814
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1398277738844
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1398277746209
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1398277747368
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1398277747385
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.window.quickAccess",1398277830701
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1398277830717
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1398277844218
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1398277844397
executed,command,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.edit.text.java.create.getter.setter",1398277857874
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1398277857891
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.saveAll",1398277878717
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1398277880805
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1398277881873
activated,view,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.ui.ServersView",1398277882820
executed,command,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.run",1398277882873
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1398277894256
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1398277929483
activated,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1398277937868
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1398277974922
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1398277977198
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1398277979518
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1398277980518
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1398277981963
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1398277994206
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1398277995303
executed,command,org.eclipse.wst.sse.ui,1.3.2.v201201041522,"org.eclipse.wst.sse.ui.format.document",1398277997793
activated,view,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.ui.ServersView",1398278056760
executed,command,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.run",1398278056807
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.saveAll",1398278059222
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1398278061691
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1398278062641
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1398278064727
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1398278090157
activated,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1398278096171
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1398278119553
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1398278138660
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1398278139169
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1398278139414
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1398278139714
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1398278140914
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1398278250181
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.navigate.next",1398278270875
